Energy_Meter_ID,Month_Index,Previous_Reading,Present_Reading,Difference,Meter_Status,Is_Theft,Theft_Type,Year,Month,Meter_Constant,Net_Energy_MU,Type of Meter (EM/ ETV),Particulars
SYN_N_0034,51,24009.43,24021.48,12.05,OK,0,,2024,March,1000,120.5,EM,Synthetic
SYN_N_0034,52,24021.48,24032.93,11.45,OK,0,,2024,April,1000,114.5,EM,Synthetic
SYN_N_0034,53,24032.93,24044.43,11.5,OK,0,,2024,May,1000,115.0,EM,Synthetic
SYN_N_0034,54,24044.43,24054.43,10.0,OK,0,,2024,June,1000,100.0,EM,Synthetic
SYN_N_0034,55,24054.43,24064.43,10.0,OK,0,,2024,July,1000,100.0,EM,Synthetic
SYN_N_0034,56,24064.43,24074.43,10.0,OK,0,,2024,August,1000,100.0,EM,Synthetic
SYN_N_0034,57,24074.43,24084.43,10.0,OK,0,,2024,September,1000,100.0,EM,Synthetic
SYN_N_0034,58,24084.43,24094.43,10.0,OK,0,,2024,October,1000,100.0,EM,Synthetic
SYN_N_0034,59,24094.43,24104.43,10.0,OK,0,,2024,November,1000,100.0,EM,Synthetic
SYN_N_0034,60,24104.43,24114.43,10.0,OK,0,,2024,December,1000,100.0,EM,Synthetic
SYN_T_0809,1,25914.4,25937.57,23.17,OK,0,,2020,January,1000,231.70000000000002,EM,Synthetic
SYN_T_0809,2,25937.57,25979.82,42.25,OK,0,,2020,February,1000,422.5,EM,Synthetic
SYN_T_0809,3,25979.82,26015.21,35.39,OK,0,,2020,March,1000,353.9,EM,Synthetic
SYN_T_0809,4,26015.21,26050.64,35.43,OK,0,,2020,April,1000,354.3,EM,Synthetic
SYN_T_0809,5,26050.64,26091.07,40.43,OK,0,,2020,May,1000,404.3,EM,Synthetic
SYN_T_0809,6,26091.07,26122.98,31.92,OK,0,,2020,June,1000,319.20000000000005,EM,Synthetic
SYN_T_0809,7,26122.98,26148.24,25.25,OK,0,,2020,July,1000,252.5,EM,Synthetic
SYN_T_0809,8,26148.24,26173.51,25.27,OK,0,,2020,August,1000,252.7,EM,Synthetic
SYN_T_0809,9,26173.51,26192.15,18.65,OK,0,,2020,September,1000,186.5,EM,Synthetic
SYN_T_0809,10,26192.15,26208.18,16.02,OK,0,,2020,October,1000,160.2,EM,Synthetic
SYN_T_0809,11,26208.18,26230.07,21.89,OK,0,,2020,November,1000,218.9,EM,Synthetic
SYN_T_0809,12,26230.07,26255.22,25.15,OK,0,,2020,December,1000,251.5,EM,Synthetic
SYN_T_0809,13,26255.22,26290.47,35.26,OK,0,,2021,January,1000,352.59999999999997,EM,Synthetic
SYN_T_0809,14,26290.47,26324.93,34.46,OK,0,,2021,February,1000,344.6,EM,Synthetic
SYN_T_0809,15,26324.93,26362.94,38.01,OK,0,,2021,March,1000,380.09999999999997,EM,Synthetic
SYN_T_0809,16,26362.94,26400.27,37.33,OK,0,,2021,April,1000,373.29999999999995,EM,Synthetic
SYN_T_0809,17,26400.27,26433.64,33.36,OK,0,,2021,May,1000,333.6,EM,Synthetic
SYN_T_0809,18,26433.64,26461.77,28.14,OK,0,,2021,June,1000,281.4,EM,Synthetic
SYN_T_0809,19,26461.77,26487.74,25.97,OK,0,,2021,July,1000,259.7,EM,Synthetic
SYN_T_0809,20,26487.74,26513.74,26.0,OK,0,,2021,August,1000,260.0,EM,Synthetic
SYN_T_0809,21,26513.74,26538.07,24.34,OK,0,,2021,September,1000,243.4,EM,Synthetic
SYN_T_0809,22,26538.07,26563.21,25.13,OK,0,,2021,October,1000,251.29999999999998,EM,Synthetic
SYN_T_0809,23,26563.21,26590.84,27.64,OK,0,,2021,November,1000,276.4,EM,Synthetic
SYN_T_0809,24,26590.84,26622.95,32.11,OK,0,,2021,December,1000,321.1,EM,Synthetic
SYN_T_0809,25,26622.95,26653.97,31.02,OK,0,,2022,January,1000,310.2,EM,Synthetic
SYN_T_0809,26,26653.97,26696.05,42.09,OK,0,,2022,February,1000,420.90000000000003,EM,Synthetic
SYN_T_0809,27,26696.05,26738.11,42.06,OK,0,,2022,March,1000,420.6,EM,Synthetic
SYN_T_0809,28,26738.11,26767.84,29.72,OK,0,,2022,April,1000,297.2,EM,Synthetic
SYN_T_0809,29,26767.84,26808.56,40.73,OK,0,,2022,May,1000,407.29999999999995,EM,Synthetic
SYN_T_0809,30,26808.56,26843.08,34.52,OK,0,,2022,June,1000,345.20000000000005,EM,Synthetic
SYN_T_0809,31,26843.08,26873.53,30.45,OK,0,,2022,July,1000,304.5,EM,Synthetic
SYN_T_0809,32,26873.53,26903.19,29.66,OK,0,,2022,August,1000,296.6,EM,Synthetic
SYN_T_0809,33,26903.19,26909.57,6.37,OK,1,Bypass,2022,September,1000,63.7,EM,Synthetic
SYN_T_0809,34,26909.57,26911.66,2.1,OK,1,Bypass,2022,October,1000,21.0,EM,Synthetic
SYN_T_0809,35,26911.66,26913.77,2.11,TAMPERED,1,Bypass,2022,November,1000,21.099999999999998,EM,Synthetic
SYN_T_0809,36,26913.77,26919.09,5.32,OK,1,Bypass,2022,December,1000,53.2,EM,Synthetic
SYN_T_0809,37,26919.09,26923.28,4.19,OK,1,Bypass,2023,January,1000,41.900000000000006,EM,Synthetic
SYN_T_0809,38,26923.28,26931.09,7.8,OK,1,Bypass,2023,February,1000,78.0,EM,Synthetic
SYN_T_0809,39,26931.09,26937.27,6.19,OK,1,Bypass,2023,March,1000,61.900000000000006,EM,Synthetic
SYN_T_0809,40,26937.27,26942.08,4.8,OK,1,Bypass,2023,April,1000,48.0,EM,Synthetic
SYN_T_0809,41,26942.08,26945.3,3.22,OK,1,Bypass,2023,May,1000,32.2,EM,Synthetic
SYN_T_0809,42,26945.3,26954.73,9.43,OK,1,Bypass,2023,June,1000,94.3,EM,Synthetic
SYN_T_0809,43,26954.73,26962.44,7.71,OK,1,Bypass,2023,July,1000,77.1,EM,Synthetic
SYN_T_0809,44,26962.44,26966.4,3.97,OK,1,Bypass,2023,August,1000,39.7,EM,Synthetic
SYN_T_0809,45,26966.4,26971.03,4.63,OK,1,Bypass,2023,September,1000,46.3,EM,Synthetic
SYN_T_0809,46,26971.03,26975.19,4.16,OK,1,Bypass,2023,October,1000,41.6,EM,Synthetic
SYN_T_0809,47,26975.19,26982.49,7.3,OK,1,Bypass,2023,November,1000,73.0,EM,Synthetic
SYN_T_0809,48,26982.49,26987.59,5.11,OK,1,Bypass,2023,December,1000,51.1,EM,Synthetic
SYN_T_0809,49,26987.59,26991.32,3.73,OK,1,Bypass,2024,January,1000,37.3,EM,Synthetic
SYN_T_0809,50,26991.32,26997.68,6.36,OK,1,Bypass,2024,February,1000,63.6,EM,Synthetic
SYN_T_0809,51,26997.68,27006.83,9.15,OK,1,Bypass,2024,March,1000,91.5,EM,Synthetic
SYN_T_0809,52,27006.83,27013.32,6.49,OK,1,Bypass,2024,April,1000,64.9,EM,Synthetic
SYN_T_0809,53,27013.32,27020.91,7.6,OK,1,Bypass,2024,May,1000,76.0,EM,Synthetic
SYN_T_0809,54,27020.91,27023.19,2.28,OK,1,Bypass,2024,June,1000,22.799999999999997,EM,Synthetic
SYN_T_0809,55,27023.19,27029.65,6.45,OK,1,Bypass,2024,July,1000,64.5,EM,Synthetic
SYN_T_0809,56,27029.65,27032.87,3.22,OK,1,Bypass,2024,August,1000,32.2,EM,Synthetic
SYN_T_0809,57,27032.87,27037.56,4.7,OK,1,Bypass,2024,September,1000,47.0,EM,Synthetic
SYN_T_0809,58,27037.56,27042.89,5.33,OK,1,Bypass,2024,October,1000,53.3,EM,Synthetic
SYN_T_0809,59,27042.89,27050.79,7.91,OK,1,Bypass,2024,November,1000,79.1,EM,Synthetic
SYN_T_0809,60,27050.79,27057.73,6.93,OK,1,Bypass,2024,December,1000,69.3,EM,Synthetic
SYN_T_0516,1,19441.12,19547.81,106.7,OK,0,,2020,January,1000,1067.0,EM,Synthetic
SYN_T_0516,2,19547.81,19649.49,101.68,OK,0,,2020,February,1000,1016.8000000000001,EM,Synthetic
SYN_T_0516,3,19649.49,19778.79,129.3,OK,0,,2020,March,1000,1293.0,EM,Synthetic
SYN_T_0516,4,19778.79,19872.39,93.6,OK,0,,2020,April,1000,936.0,EM,Synthetic
SYN_T_0516,5,19872.39,19994.44,122.05,OK,0,,2020,May,1000,1220.5,EM,Synthetic
SYN_T_0516,6,19994.44,20088.54,94.1,OK,0,,2020,June,1000,941.0,EM,Synthetic
SYN_T_0516,7,20088.54,20189.63,101.09,OK,0,,2020,July,1000,1010.9000000000001,EM,Synthetic
SYN_T_0516,8,20189.63,20253.9,64.27,OK,0,,2020,August,1000,642.6999999999999,EM,Synthetic
SYN_T_0516,9,20253.9,20310.54,56.64,OK,0,,2020,September,1000,566.4,EM,Synthetic
SYN_T_0516,10,20310.54,20387.57,77.03,OK,0,,2020,October,1000,770.3,EM,Synthetic
SYN_T_0516,11,20387.57,20441.36,53.79,OK,0,,2020,November,1000,537.9,EM,Synthetic
SYN_T_0516,12,20441.36,20531.18,89.82,TAMPERED,0,,2020,December,1000,898.1999999999999,EM,Synthetic
SYN_T_0516,13,20531.18,20608.19,77.01,OK,0,,2021,January,1000,770.1,EM,Synthetic
SYN_T_0516,14,20608.19,20723.67,115.48,OK,0,,2021,February,1000,1154.8,EM,Synthetic
SYN_T_0516,15,20723.67,20845.54,121.87,OK,0,,2021,March,1000,1218.7,EM,Synthetic
SYN_T_0516,16,20845.54,20958.48,112.94,OK,0,,2021,April,1000,1129.4,EM,Synthetic
SYN_T_0516,17,20958.48,21076.07,117.6,OK,0,,2021,May,1000,1176.0,EM,Synthetic
SYN_T_0516,18,21076.07,21176.82,100.75,OK,0,,2021,June,1000,1007.5,EM,Synthetic
SYN_T_0516,19,21176.82,21258.47,81.65,OK,0,,2021,July,1000,816.5,EM,Synthetic
SYN_T_0516,20,21258.47,21350.2,91.73,OK,0,,2021,August,1000,917.3000000000001,EM,Synthetic
SYN_T_0516,21,21350.2,21428.43,78.22,OK,0,,2021,September,1000,782.2,EM,Synthetic
SYN_T_0516,22,21428.43,21496.01,67.58,OK,0,,2021,October,1000,675.8,EM,Synthetic
SYN_T_0516,23,21496.01,21556.74,60.73,OK,0,,2021,November,1000,607.3,EM,Synthetic
SYN_T_0516,24,21556.74,21626.84,70.1,OK,0,,2021,December,1000,701.0,EM,Synthetic
SYN_T_0516,25,21626.84,21700.65,73.81,OK,0,,2022,January,1000,738.1,EM,Synthetic
SYN_T_0516,26,21700.65,21785.42,84.77,OK,0,,2022,February,1000,847.6999999999999,EM,Synthetic
SYN_T_0516,27,21785.42,21923.35,137.92,OK,0,,2022,March,1000,1379.1999999999998,EM,Synthetic
SYN_T_0516,28,21923.35,21929.52,6.17,OK,1,Tampering_Intermittent,2022,April,1000,61.7,EM,Synthetic
SYN_T_0516,29,21929.52,21933.48,3.96,OK,1,Tampering_Intermittent,2022,May,1000,39.6,EM,Synthetic
SYN_T_0516,30,21933.48,22032.97,99.5,OK,0,,2022,June,1000,995.0,EM,Synthetic
SYN_T_0516,31,22032.97,22124.91,91.94,TAMPERED,0,,2022,July,1000,919.4,EM,Synthetic
SYN_T_0516,32,22124.91,22194.78,69.86,OK,0,,2022,August,1000,698.6,EM,Synthetic
SYN_T_0516,33,22194.78,22200.46,5.69,OK,1,Tampering_Intermittent,2022,September,1000,56.900000000000006,EM,Synthetic
SYN_T_0516,34,22200.46,22204.91,4.44,OK,1,Tampering_Intermittent,2022,October,1000,44.400000000000006,EM,Synthetic
SYN_T_0516,35,22204.91,22210.87,5.96,OK,1,Tampering_Intermittent,2022,November,1000,59.6,EM,Synthetic
SYN_T_0516,36,22210.87,22302.32,91.46,OK,0,,2022,December,1000,914.5999999999999,EM,Synthetic
SYN_T_0516,37,22302.32,22408.56,106.24,OK,0,,2023,January,1000,1062.3999999999999,EM,Synthetic
SYN_T_0516,38,22408.56,22417.97,9.41,OK,1,Tampering_Intermittent,2023,February,1000,94.1,EM,Synthetic
SYN_T_0516,39,22417.97,22539.37,121.39,OK,0,,2023,March,1000,1213.9,EM,Synthetic
SYN_T_0516,40,22539.37,22661.66,122.29,OK,0,,2023,April,1000,1222.9,EM,Synthetic
SYN_T_0516,41,22661.66,22774.77,113.11,TAMPERED,0,,2023,May,1000,1131.1,EM,Synthetic
SYN_T_0516,42,22774.77,22776.98,2.21,OK,1,Tampering_Intermittent,2023,June,1000,22.1,EM,Synthetic
SYN_T_0516,43,22776.98,22779.94,2.95,OK,1,Tampering_Intermittent,2023,July,1000,29.5,EM,Synthetic
SYN_T_0516,44,22779.94,22787.44,7.51,OK,1,Tampering_Intermittent,2023,August,1000,75.1,EM,Synthetic
SYN_T_0516,45,22787.44,22790.17,2.72,OK,1,Tampering_Intermittent,2023,September,1000,27.200000000000003,EM,Synthetic
SYN_T_0516,46,22790.17,22797.91,7.74,OK,1,Tampering_Intermittent,2023,October,1000,77.4,EM,Synthetic
SYN_T_0516,47,22797.91,22867.57,69.67,OK,0,,2023,November,1000,696.7,EM,Synthetic
SYN_T_0516,48,22867.57,22950.72,83.15,OK,0,,2023,December,1000,831.5,EM,Synthetic
SYN_T_0516,49,22950.72,23042.84,92.12,OK,0,,2024,January,1000,921.2,EM,Synthetic
SYN_T_0516,50,23042.84,23050.42,7.58,OK,1,Tampering_Intermittent,2024,February,1000,75.8,EM,Synthetic
SYN_T_0516,51,23050.42,23141.24,90.81,OK,0,,2024,March,1000,908.1,EM,Synthetic
SYN_T_0516,52,23141.24,23269.04,127.8,OK,0,,2024,April,1000,1278.0,EM,Synthetic
SYN_T_0516,53,23269.04,23372.65,103.61,OK,0,,2024,May,1000,1036.1,EM,Synthetic
SYN_T_0516,54,23372.65,23464.55,91.9,OK,0,,2024,June,1000,919.0,EM,Synthetic
SYN_T_0516,55,23464.55,23471.15,6.6,OK,1,Tampering_Intermittent,2024,July,1000,66.0,EM,Synthetic
SYN_T_0516,56,23471.15,23474.43,3.27,OK,1,Tampering_Intermittent,2024,August,1000,32.7,EM,Synthetic
SYN_T_0516,57,23474.43,23542.06,67.63,OK,0,,2024,September,1000,676.3,EM,Synthetic
SYN_T_0516,58,23542.06,23620.26,78.2,OK,0,,2024,October,1000,782.0,EM,Synthetic
SYN_T_0516,59,23620.26,23709.49,89.23,OK,0,,2024,November,1000,892.3000000000001,EM,Synthetic
SYN_T_0516,60,23709.49,23807.27,97.78,OK,0,,2024,December,1000,977.8,EM,Synthetic
SYN_T_0740,1,2526.49,2536.61,10.12,OK,0,,2020,January,1000,101.19999999999999,EM,Synthetic
SYN_T_0740,2,2536.61,2546.61,10.0,OK,0,,2020,February,1000,100.0,EM,Synthetic
SYN_T_0740,3,2546.61,2560.32,13.72,OK,0,,2020,March,1000,137.20000000000002,EM,Synthetic
SYN_T_0740,4,2560.32,2572.96,12.63,OK,0,,2020,April,1000,126.30000000000001,EM,Synthetic
SYN_T_0740,5,2572.96,2585.17,12.21,OK,0,,2020,May,1000,122.10000000000001,EM,Synthetic
SYN_T_0740,6,2585.17,2590.69,5.53,TAMPERED,1,Tampering_Intermittent,2020,June,1000,55.300000000000004,EM,Synthetic
SYN_T_0740,7,2590.69,2592.84,2.14,OK,1,Tampering_Intermittent,2020,July,1000,21.400000000000002,EM,Synthetic
SYN_T_0740,8,2592.84,2602.84,10.0,OK,0,,2020,August,1000,100.0,EM,Synthetic
SYN_T_0740,9,2602.84,2610.32,7.49,OK,1,Tampering_Intermittent,2020,September,1000,74.9,EM,Synthetic
SYN_T_0740,10,2610.32,2620.32,10.0,OK,0,,2020,October,1000,100.0,EM,Synthetic
SYN_T_0740,11,2620.32,2624.61,4.29,OK,1,Tampering_Intermittent,2020,November,1000,42.9,EM,Synthetic
SYN_T_0740,12,2624.61,2634.61,10.0,OK,0,,2020,December,1000,100.0,EM,Synthetic
SYN_T_0740,13,2634.61,2638.51,3.89,OK,1,Tampering_Intermittent,2021,January,1000,38.9,EM,Synthetic
SYN_T_0740,14,2638.51,2646.34,7.84,OK,1,Tampering_Intermittent,2021,February,1000,78.4,EM,Synthetic
SYN_T_0740,15,2646.34,2660.11,13.77,OK,0,,2021,March,1000,137.7,EM,Synthetic
SYN_T_0740,16,2660.11,2673.98,13.87,OK,0,,2021,April,1000,138.7,EM,Synthetic
SYN_T_0740,17,2673.98,2680.59,6.61,OK,1,Tampering_Intermittent,2021,May,1000,66.10000000000001,EM,Synthetic
SYN_T_0740,18,2680.59,2692.95,12.36,OK,0,,2021,June,1000,123.6,EM,Synthetic
SYN_T_0740,19,2692.95,2704.73,11.77,OK,0,,2021,July,1000,117.69999999999999,EM,Synthetic
SYN_T_0740,20,2704.73,2709.14,4.42,OK,1,Tampering_Intermittent,2021,August,1000,44.2,EM,Synthetic
SYN_T_0740,21,2709.14,2717.61,8.47,OK,1,Tampering_Intermittent,2021,September,1000,84.7,EM,Synthetic
SYN_T_0740,22,2717.61,2727.61,10.0,OK,0,,2021,October,1000,100.0,EM,Synthetic
SYN_T_0740,23,2727.61,2737.61,10.0,OK,0,,2021,November,1000,100.0,EM,Synthetic
SYN_T_0740,24,2737.61,2741.58,3.97,OK,1,Tampering_Intermittent,2021,December,1000,39.7,EM,Synthetic
SYN_T_0740,25,2741.58,2751.45,9.87,OK,1,Tampering_Intermittent,2022,January,1000,98.69999999999999,EM,Synthetic
SYN_T_0740,26,2751.45,2766.55,15.1,OK,0,,2022,February,1000,151.0,EM,Synthetic
SYN_T_0740,27,2766.55,2771.81,5.25,OK,1,Tampering_Intermittent,2022,March,1000,52.5,EM,Synthetic
SYN_T_0740,28,2771.81,2781.43,9.62,OK,1,Tampering_Intermittent,2022,April,1000,96.19999999999999,EM,Synthetic
SYN_T_0740,29,2781.43,2787.28,5.86,OK,1,Tampering_Intermittent,2022,May,1000,58.6,EM,Synthetic
SYN_T_0740,30,2787.28,2791.12,3.83,OK,1,Tampering_Intermittent,2022,June,1000,38.3,EM,Synthetic
SYN_T_0740,31,2791.12,2799.35,8.23,OK,1,Tampering_Intermittent,2022,July,1000,82.30000000000001,EM,Synthetic
SYN_T_0740,32,2799.35,2809.35,10.0,OK,0,,2022,August,1000,100.0,EM,Synthetic
SYN_T_0740,33,2809.35,2819.35,10.0,OK,0,,2022,September,1000,100.0,EM,Synthetic
SYN_T_0740,34,2819.35,2828.3,8.94,OK,1,Tampering_Intermittent,2022,October,1000,89.39999999999999,EM,Synthetic
SYN_T_0740,35,2828.3,2837.27,8.98,OK,1,Tampering_Intermittent,2022,November,1000,89.80000000000001,EM,Synthetic
SYN_T_0740,36,2837.27,2847.27,10.0,OK,0,,2022,December,1000,100.0,EM,Synthetic
SYN_T_0740,37,2847.27,2857.06,9.79,OK,1,Tampering_Intermittent,2023,January,1000,97.89999999999999,EM,Synthetic
SYN_T_0740,38,2857.06,2867.06,10.0,OK,0,,2023,February,1000,100.0,EM,Synthetic
SYN_T_0740,39,2867.06,2872.65,5.59,OK,1,Tampering_Intermittent,2023,March,1000,55.9,EM,Synthetic
SYN_T_0740,40,2872.65,2881.28,8.63,OK,1,Tampering_Intermittent,2023,April,1000,86.30000000000001,EM,Synthetic
SYN_T_0740,41,2881.28,2885.23,3.94,OK,1,Tampering_Intermittent,2023,May,1000,39.4,EM,Synthetic
SYN_T_0740,42,2885.23,2895.23,10.0,OK,0,,2023,June,1000,100.0,EM,Synthetic
SYN_T_0740,43,2895.23,2897.26,2.03,OK,1,Tampering_Intermittent,2023,July,1000,20.299999999999997,EM,Synthetic
SYN_T_0740,44,2897.26,2907.26,10.0,OK,0,,2023,August,1000,100.0,EM,Synthetic
SYN_T_0740,45,2907.26,2917.26,10.0,OK,0,,2023,September,1000,100.0,EM,Synthetic
SYN_T_0740,46,2917.26,2921.26,4.0,OK,1,Tampering_Intermittent,2023,October,1000,40.0,EM,Synthetic
SYN_T_0740,47,2921.26,2931.26,10.0,OK,0,,2023,November,1000,100.0,EM,Synthetic
SYN_T_0740,48,2931.26,2937.09,5.83,OK,1,Tampering_Intermittent,2023,December,1000,58.3,EM,Synthetic
SYN_T_0740,49,2937.09,2940.33,3.24,OK,1,Tampering_Intermittent,2024,January,1000,32.400000000000006,EM,Synthetic
SYN_T_0740,50,2940.33,2950.13,9.8,OK,1,Tampering_Intermittent,2024,February,1000,98.0,EM,Synthetic
SYN_T_0740,51,2950.13,2954.31,4.18,OK,1,Tampering_Intermittent,2024,March,1000,41.8,EM,Synthetic
SYN_T_0740,52,2954.31,2966.54,12.24,OK,0,,2024,April,1000,122.4,EM,Synthetic
SYN_T_0740,53,2966.54,2979.3,12.75,OK,0,,2024,May,1000,127.5,EM,Synthetic
SYN_T_0740,54,2979.3,2989.3,10.0,OK,0,,2024,June,1000,100.0,EM,Synthetic
SYN_T_0740,55,2989.3,2999.3,10.0,OK,0,,2024,July,1000,100.0,EM,Synthetic
SYN_T_0740,56,2999.3,3009.3,10.0,OK,0,,2024,August,1000,100.0,EM,Synthetic
SYN_T_0740,57,3009.3,3019.3,10.0,OK,0,,2024,September,1000,100.0,EM,Synthetic
SYN_T_0740,58,3019.3,3027.48,8.19,OK,1,Tampering_Intermittent,2024,October,1000,81.89999999999999,EM,Synthetic
SYN_T_0740,59,3027.48,3037.48,10.0,TAMPERED,0,,2024,November,1000,100.0,EM,Synthetic
SYN_T_0740,60,3037.48,3043.22,5.74,OK,1,Tampering_Intermittent,2024,December,1000,57.400000000000006,EM,Synthetic
SYN_T_0850,1,15584.74,15594.74,10.0,OK,0,,2020,January,1000,100.0,EM,Synthetic
SYN_T_0850,2,15594.74,15607.08,12.34,OK,0,,2020,February,1000,123.4,EM,Synthetic
SYN_T_0850,3,15607.08,15621.83,14.75,OK,0,,2020,March,1000,147.5,EM,Synthetic
SYN_T_0850,4,15621.83,15635.02,13.19,OK,0,,2020,April,1000,131.9,EM,Synthetic
SYN_T_0850,5,15635.02,15649.59,14.56,TAMPERED,0,,2020,May,1000,145.6,EM,Synthetic
SYN_T_0850,6,15649.59,15660.55,10.97,OK,0,,2020,June,1000,109.7,EM,Synthetic
SYN_T_0850,7,15660.55,15670.55,10.0,OK,0,,2020,July,1000,100.0,EM,Synthetic
SYN_T_0850,8,15670.55,15680.55,10.0,OK,0,,2020,August,1000,100.0,EM,Synthetic
SYN_T_0850,9,15680.55,15690.55,10.0,OK,0,,2020,September,1000,100.0,EM,Synthetic
SYN_T_0850,10,15690.55,15700.55,10.0,OK,0,,2020,October,1000,100.0,EM,Synthetic
SYN_T_0850,11,15700.55,15710.55,10.0,OK,0,,2020,November,1000,100.0,EM,Synthetic
SYN_T_0850,12,15710.55,15720.55,10.0,OK,0,,2020,December,1000,100.0,EM,Synthetic
SYN_T_0850,13,15720.55,15730.55,10.0,OK,0,,2021,January,1000,100.0,EM,Synthetic
SYN_T_0850,14,15730.55,15743.98,13.42,OK,0,,2021,February,1000,134.2,EM,Synthetic
SYN_T_0850,15,15743.98,15755.62,11.64,OK,0,,2021,March,1000,116.4,EM,Synthetic
SYN_T_0850,16,15755.62,15771.3,15.68,OK,0,,2021,April,1000,156.8,EM,Synthetic
SYN_T_0850,17,15771.3,15783.69,12.39,OK,0,,2021,May,1000,123.9,EM,Synthetic
SYN_T_0850,18,15783.69,15796.17,12.47,OK,0,,2021,June,1000,124.7,EM,Synthetic
SYN_T_0850,19,15796.17,15806.17,10.0,OK,0,,2021,July,1000,100.0,EM,Synthetic
SYN_T_0850,20,15806.17,15816.17,10.0,OK,0,,2021,August,1000,100.0,EM,Synthetic
SYN_T_0850,21,15816.17,15826.17,10.0,OK,0,,2021,September,1000,100.0,EM,Synthetic
SYN_T_0850,22,15826.17,15836.17,10.0,OK,0,,2021,October,1000,100.0,EM,Synthetic
SYN_T_0850,23,15836.17,15846.17,10.0,OK,0,,2021,November,1000,100.0,EM,Synthetic
SYN_T_0850,24,15846.17,15856.17,10.0,OK,0,,2021,December,1000,100.0,EM,Synthetic
SYN_T_0850,25,15856.17,15866.32,10.16,OK,0,,2022,January,1000,101.6,EM,Synthetic
SYN_T_0850,26,15866.32,15876.32,10.0,OK,0,,2022,February,1000,100.0,EM,Synthetic
SYN_T_0850,27,15876.32,15889.59,13.27,OK,0,,2022,March,1000,132.7,EM,Synthetic
SYN_T_0850,28,15889.59,15903.32,13.72,OK,0,,2022,April,1000,137.20000000000002,EM,Synthetic
SYN_T_0850,29,15903.32,15918.1,14.78,OK,0,,2022,May,1000,147.79999999999998,EM,Synthetic
SYN_T_0850,30,15918.1,15930.03,11.92,OK,0,,2022,June,1000,119.2,EM,Synthetic
SYN_T_0850,31,15930.03,15940.88,10.85,OK,0,,2022,July,1000,108.5,EM,Synthetic
SYN_T_0850,32,15940.88,15950.88,10.0,OK,0,,2022,August,1000,100.0,EM,Synthetic
SYN_T_0850,33,15950.88,15960.88,10.0,OK,0,,2022,September,1000,100.0,EM,Synthetic
SYN_T_0850,34,15960.88,15970.88,10.0,OK,0,,2022,October,1000,100.0,EM,Synthetic
SYN_T_0850,35,15970.88,15980.88,10.0,OK,0,,2022,November,1000,100.0,EM,Synthetic
SYN_T_0850,36,15980.88,15990.88,10.0,OK,0,,2022,December,1000,100.0,EM,Synthetic
SYN_T_0850,37,15990.88,16000.88,10.0,OK,0,,2023,January,1000,100.0,EM,Synthetic
SYN_T_0850,38,16000.88,16013.19,12.31,OK,0,,2023,February,1000,123.10000000000001,EM,Synthetic
SYN_T_0850,39,16013.19,16027.04,13.85,OK,0,,2023,March,1000,138.5,EM,Synthetic
SYN_T_0850,40,16027.04,16042.02,14.98,OK,0,,2023,April,1000,149.8,EM,Synthetic
SYN_T_0850,41,16042.02,16052.02,10.0,OK,0,,2023,May,1000,100.0,EM,Synthetic
SYN_T_0850,42,16052.02,16058.6,6.58,OK,1,Bypass,2023,June,1000,65.8,EM,Synthetic
SYN_T_0850,43,16058.6,16061.29,2.69,OK,1,Bypass,2023,July,1000,26.9,EM,Synthetic
SYN_T_0850,44,16061.29,16064.58,3.29,OK,1,Bypass,2023,August,1000,32.9,EM,Synthetic
SYN_T_0850,45,16064.58,16074.09,9.51,OK,1,Bypass,2023,September,1000,95.1,EM,Synthetic
SYN_T_0850,46,16074.09,16080.12,6.03,OK,1,Bypass,2023,October,1000,60.300000000000004,EM,Synthetic
SYN_T_0850,47,16080.12,16089.4,9.28,OK,1,Bypass,2023,November,1000,92.8,EM,Synthetic
SYN_T_0850,48,16089.4,16094.23,4.83,TAMPERED,1,Bypass,2023,December,1000,48.3,EM,Synthetic
SYN_T_0850,49,16094.23,16096.7,2.47,OK,1,Bypass,2024,January,1000,24.700000000000003,EM,Synthetic
SYN_T_0850,50,16096.7,16100.68,3.98,TAMPERED,1,Bypass,2024,February,1000,39.8,EM,Synthetic
SYN_T_0850,51,16100.68,16103.12,2.44,OK,1,Bypass,2024,March,1000,24.4,EM,Synthetic
SYN_T_0850,52,16103.12,16106.12,3.0,OK,1,Bypass,2024,April,1000,30.0,EM,Synthetic
SYN_T_0850,53,16106.12,16113.38,7.26,OK,1,Bypass,2024,May,1000,72.6,EM,Synthetic
SYN_T_0850,54,16113.38,16117.68,4.3,OK,1,Bypass,2024,June,1000,43.0,EM,Synthetic
SYN_T_0850,55,16117.68,16123.2,5.51,OK,1,Bypass,2024,July,1000,55.099999999999994,EM,Synthetic
SYN_T_0850,56,16123.2,16128.69,5.49,OK,1,Bypass,2024,August,1000,54.900000000000006,EM,Synthetic
SYN_T_0850,57,16128.69,16131.7,3.02,OK,1,Bypass,2024,September,1000,30.2,EM,Synthetic
SYN_T_0850,58,16131.7,16138.49,6.78,OK,1,Bypass,2024,October,1000,67.8,EM,Synthetic
SYN_T_0850,59,16138.49,16144.07,5.58,OK,1,Bypass,2024,November,1000,55.8,EM,Synthetic
SYN_T_0850,60,16144.07,16150.96,6.89,OK,1,Bypass,2024,December,1000,68.89999999999999,EM,Synthetic
